ANGRY	high-front
ANIMAL	high-front
ANT	high-front
LOWER ARM	high-front
UPPER ARM	high-front
ASH	high-front
BACK	high-front
BAD	high-front
BARK	high-front
BEAUTIFUL	high-front
BECAUSE	high-front
BEFORE	high-front
BEHIND	high-front
BELLY	high-front
BELOW OR UNDER	high-front
BESIDE	high-front
BETWEEN	high-front
BIG	high-front
BIRD	high-front
BITE	high-front
BITTER	high-front
BLACK	high-front
BLOOD	high-front
BLOW (OF WIND)	high-front
BLUE	high-front
BLUNT	high-front
BODY	high-front
BONE	high-front
BOY	high-front
BRAIN	high-front
BREAST	high-front
BREATHE	high-front
BURN	high-front
BUTTOCKS	high-front
CARRY	high-front
CLEAN	high-front
CLOUD	high-front
COLD	high-front
COME	high-front
CORRECT (RIGHT)	high-front
COUGH	high-front
CROOKED	high-front
CRUSH	high-front
CRY	high-front
DARK	high-front
DAY (NOT NIGHT)	high-front
DEEP	high-front
SHIT (DEFECATE)	high-front
DIE	high-front
DIRTY	high-front
DO	high-front
DOG	high-front
DRINK	high-front
DRY	high-front
DUST	high-front
EAR	high-front
EARTH (SOIL)	high-front
EAT	high-front
EGG	high-front
EIGHT	high-front
ELEVEN	high-front
EMPTY	high-front
EYE	high-front
FALL	high-front
FAR	high-front
FART	high-front
FEATHER	high-front
FEW	high-front
FINGER	high-front
FINGERNAIL	high-front
FIRE	high-front
FISH	high-front
FIVE	high-front
FLAT	high-front
FLESH	high-front
FLOWER	high-front
FLY (INSECT)	high-front
FLY (MOVE THROUGH AIR)	high-front
FOOT	high-front
FOUR	high-front
FULL	high-front
GIRL	high-front
GIVE	high-front
GO	high-front
GOOD	high-front
GRASS	high-front
GREY	high-front
FAT (ORGANIC SUBSTANCE)	high-front
GREEN	high-front
GROW	high-front
HAIR	high-front
HALF	high-front
HAND	high-front
HAPPY	high-front
HARD	high-front
COPULATE	high-front
HEAD	high-front
HEAR	high-front
HEART	high-front
HEAVY	high-front
HERE	high-front
HIDE	high-front
HIGH	high-front
HIT	high-front
HORN (ANATOMY)	high-front
HOT	high-front
HOUSE	high-front
HOW	high-front
IF	high-front
IN FRONT OF	high-front
IN	high-front
KILL	high-front
KNEE	high-front
KNOW	high-front
LAUGH	high-front
LEAF	high-front
LEFT	high-front
LOWER LEG	high-front
UPPER LEG (THIGH)	high-front
LIE DOWN	high-front
LIGHT (COLOR)	high-front
LIGHT (WEIGHT)	high-front
LIP	high-front
BE ALIVE	high-front
LIVER	high-front
LONG	high-front
LOUD	high-front
LOUSE	high-front
LOW	high-front
LUNG	high-front
MAN	high-front
MANY	high-front
MILK	high-front
MOON	high-front
MOUNTAIN	high-front
MOUTH	high-front
NAME	high-front
NARROW	high-front
NAVEL	high-front
NEAR	high-front
NECK	high-front
NEW	high-front
NIGHT	high-front
NINE	high-front
NIPPLE	high-front
NOSE	high-front
NOT	high-front
NOTHING	high-front
NOW	high-front
OLDER BROTHER (OF WOMAN)	high-front
OLDER BROTHER (OF MAN)	high-front
OLD (AGED)	high-front
OLD (USED)	high-front
OLD MAN	high-front
OLD WOMAN	high-front
ONE	high-front
OTHER	high-front
OUTSIDE	high-front
OLDER SISTER (OF WOMAN)	high-front
OLDER SISTER (OF MAN)	high-front
PART	high-front
PATH	high-front
PENIS	high-front
PERSON	high-front
POINTED	high-front
FAST	high-front
QUIET	high-front
RAIN (PRECIPITATION)	high-front
RAW	high-front
RED	high-front
RIGHT	high-front
RIPE	high-front
RIVER	high-front
ROOT	high-front
ROPE	high-front
ROTTEN	high-front
ROUGH	high-front
ROUND	high-front
RUN	high-front
SAD	high-front
SALTY	high-front
SAME	high-front
SAND	high-front
SAY	high-front
SEA	high-front
SEE	high-front
SEED	high-front
SEMEN	high-front
SEVEN	high-front
SHADE	high-front
SHALLOW	high-front
SHARP	high-front
SHORT	high-front
SIT	high-front
SIX	high-front
SKIN	high-front
SKY	high-front
SLEEP	high-front
SLOW	high-front
SMALL	high-front
SMELL	high-front
SMOKE (EXHAUST)	high-front
SMOOTH	high-front
SNEEZE	high-front
SNORE	high-front
SOFT	high-front
SOME	high-front
SOUR	high-front
SPIT	high-front
STAND	high-front
STAR	high-front
STONE	high-front
STRAIGHT	high-front
STRONG	high-front
SUCK	high-front
SUN	high-front
SWEAT (SUBSTANCE)	high-front
SWEET	high-front
SWIM	high-front
TAIL	high-front
TAKE	high-front
TASTE	high-front
TEN	high-front
TESTICLES	high-front
THAT	high-front
THEN	high-front
THERE	high-front
THICK	high-front
THIN	high-front
THINK	high-front
THIS	high-front
THREE	high-front
THROAT	high-front
THUNDER	high-front
TIE	high-front
TOE	high-front
TONGUE	high-front
TOOTH	high-front
TOUCH	high-front
TREE	high-front
TURN	high-front
TWELVE	high-front
TWENTY	high-front
TWO	high-front
UGLY	high-front
PISS	high-front
VOMIT	high-front
VULVA	high-front
WANT	high-front
WATER	high-front
WEAK	high-front
WET	high-front
WHAT	high-front
WHEN	high-front
WHERE	high-front
WHITE	high-front
WHO	high-front
WHY	high-front
WIDE	high-front
WIND	high-front
WING	high-front
WOMAN	high-front
WORD	high-front
WRONG	high-front
YAWN	high-front
YOUNGER BROTHER (OF WOMAN)	high-front
YOUNGER BROTHER (OF MAN)	high-front
YEAR	high-front
YELLOW	high-front
YESTERDAY	high-front
YOUNG	high-front
YOUNGER SISTER (OF WOMAN)	high-front
YOUNGER SISTER (OF MAN)	high-front
WE (EXCLUSIVE)	low-back
WE (INCLUSIVE)	low-back
I	low-back
YOU	low-back
THOU	low-back
THEY	low-back
HE OR SHE OR IT	low-back
ABOVE	low-back
SCARED	low-back
AFTER	low-back
AIR	low-back
ALL	low-back
ANGRY	low-back
ANIMAL	low-back
ANT	low-back
LOWER ARM	low-back
UPPER ARM	low-back
ASH	low-back
BACK	low-back
BAD	low-back
BARK	low-back
BEAUTIFUL	low-back
BECAUSE	low-back
BEFORE	low-back
BEHIND	low-back
BELLY	low-back
BELOW OR UNDER	low-back
BESIDE	low-back
BETWEEN	low-back
BIG	low-back
BIRD	low-back
BITE	low-back
BITTER	low-back
BLACK	low-back
BLOOD	low-back
BLOW (OF WIND)	low-back
BLUE	low-back
BLUNT	low-back
BODY	low-back
BONE	low-back
BOY	low-back
BRAIN	low-back
BREAST	low-back
BREATHE	low-back
BURN	low-back
BUTTOCKS	low-back
CARRY	low-back
CLEAN	low-back
CLOUD	low-back
COLD	low-back
COME	low-back
CORRECT (RIGHT)	low-back
COUGH	low-back
CROOKED	low-back
CRUSH	low-back
CRY	low-back
DARK	low-back
DAY (NOT NIGHT)	low-back
DEEP	low-back
SHIT (DEFECATE)	low-back
DIE	low-back
DIRTY	low-back
DO	low-back
DOG	low-back
DRINK	low-back
DRY	low-back
DUST	low-back
EAR	low-back
EARTH (SOIL)	low-back
EAT	low-back
EGG	low-back
EIGHT	low-back
ELEVEN	low-back
EMPTY	low-back
EYE	low-back
FALL	low-back
FAR	low-back
FART	low-back
FEATHER	low-back
FEW	low-back
FINGER	low-back
FINGERNAIL	low-back
FIRE	low-back
FISH	low-back
FIVE	low-back
FLAT	low-back
FLESH	low-back
FLOWER	low-back
FLY (INSECT)	low-back
FLY (MOVE THROUGH AIR)	low-back
FOOT	low-back
FOUR	low-back
FULL	low-back
GIRL	low-back
GIVE	low-back
GO	low-back
GOOD	low-back
GRASS	low-back
GREY	low-back
FAT (ORGANIC SUBSTANCE)	low-back
GREEN	low-back
GROW	low-back
HAIR	low-back
HALF	low-back
HAND	low-back
HAPPY	low-back
HARD	low-back
COPULATE	low-back
HEAD	low-back
HEAR	low-back
HEART	low-back
HEAVY	low-back
HERE	low-back
HIDE	low-back
HIGH	low-back
HIT	low-back
HORN (ANATOMY)	low-back
HOT	low-back
HOUSE	low-back
HOW	low-back
IF	low-back
IN FRONT OF	low-back
IN	low-back
KILL	low-back
KNEE	low-back
KNOW	low-back
LAUGH	low-back
LEAF	low-back
LEFT	low-back
LOWER LEG	low-back
UPPER LEG (THIGH)	low-back
LIE DOWN	low-back
LIGHT (COLOR)	low-back
LIGHT (WEIGHT)	low-back
LIP	low-back
BE ALIVE	low-back
LIVER	low-back
LONG	low-back
LOUD	low-back
LOUSE	low-back
LOW	low-back
LUNG	low-back
MAN	low-back
MANY	low-back
MILK	low-back
MOON	low-back
MOUNTAIN	low-back
MOUTH	low-back
NAME	low-back
NARROW	low-back
NAVEL	low-back
NEAR	low-back
NECK	low-back
NEW	low-back
NIGHT	low-back
NINE	low-back
NIPPLE	low-back
NOSE	low-back
NOT	low-back
NOTHING	low-back
NOW	low-back
OLDER BROTHER (OF WOMAN)	low-back
OLDER BROTHER (OF MAN)	low-back
OLD (AGED)	low-back
OLD (USED)	low-back
OLD MAN	low-back
OLD WOMAN	low-back
ONE	low-back
OTHER	low-back
OUTSIDE	low-back
OLDER SISTER (OF WOMAN)	low-back
OLDER SISTER (OF MAN)	low-back
PART	low-back
PATH	low-back
PENIS	low-back
PERSON	low-back
POINTED	low-back
FAST	low-back
QUIET	low-back
RAIN (PRECIPITATION)	low-back
RAW	low-back
RED	low-back
RIGHT	low-back
RIPE	low-back
RIVER	low-back
ROOT	low-back
ROPE	low-back
ROTTEN	low-back
ROUGH	low-back
ROUND	low-back
RUN	low-back
SAD	low-back
SALTY	low-back
SAME	low-back
SAND	low-back
SAY	low-back
SEA	low-back
SEE	low-back
SEED	low-back
SEMEN	low-back
SEVEN	low-back
SHADE	low-back
SHALLOW	low-back
SHARP	low-back
SHORT	low-back
SIT	low-back
SIX	low-back
SKIN	low-back
SKY	low-back
SLEEP	low-back
SLOW	low-back
SMALL	low-back
SMELL	low-back
SMOKE (EXHAUST)	low-back
SMOOTH	low-back
SNEEZE	low-back
SNORE	low-back
SOFT	low-back
SOME	low-back
SOUR	low-back
SPIT	low-back
STAND	low-back
STAR	low-back
STONE	low-back
STRAIGHT	low-back
STRONG	low-back
SUCK	low-back
SUN	low-back
SWEAT (SUBSTANCE)	low-back
SWEET	low-back
SWIM	low-back
TAIL	low-back
TAKE	low-back
TASTE	low-back
TEN	low-back
TESTICLES	low-back
THAT	low-back
THEN	low-back
THERE	low-back
THICK	low-back
THIN	low-back
THINK	low-back
THIS	low-back
THREE	low-back
THROAT	low-back
THUNDER	low-back
TIE	low-back
TOE	low-back
TONGUE	low-back
TOOTH	low-back
TOUCH	low-back
TREE	low-back
TURN	low-back
TWELVE	low-back
TWENTY	low-back
TWO	low-back
UGLY	low-back
PISS	low-back
VOMIT	low-back
VULVA	low-back
WANT	low-back
WATER	low-back
WEAK	low-back
WET	low-back
WHAT	low-back
WHEN	low-back
WHERE	low-back
WHITE	low-back
WHO	low-back
WHY	low-back
WIDE	low-back
WIND	low-back
WING	low-back
WOMAN	low-back
WORD	low-back
WRONG	low-back
YAWN	low-back
YOUNGER BROTHER (OF WOMAN)	low-back
YOUNGER BROTHER (OF MAN)	low-back
YEAR	low-back
YELLOW	low-back
YESTERDAY	low-back
YOUNG	low-back
YOUNGER SISTER (OF WOMAN)	low-back
YOUNGER SISTER (OF MAN)	low-back
WE (EXCLUSIVE)	low-front
WE (INCLUSIVE)	low-front
I	low-front
YOU	low-front
THOU	low-front
THEY	low-front
HE OR SHE OR IT	low-front
ABOVE	low-front
SCARED	low-front
AFTER	low-front
AIR	low-front
ALL	low-front
ANGRY	low-front
ANIMAL	low-front
ANT	low-front
LOWER ARM	low-front
UPPER ARM	low-front
ASH	low-front
BACK	low-front
BAD	low-front
BARK	low-front
BEAUTIFUL	low-front
BECAUSE	low-front
BEFORE	low-front
BEHIND	low-front
BELLY	low-front
BELOW OR UNDER	low-front
BESIDE	low-front
BETWEEN	low-front
BIG	low-front
BIRD	low-front
BITE	low-front
BITTER	low-front
BLACK	low-front
BLOOD	low-front
BLOW (OF WIND)	low-front
BLUE	low-front
BLUNT	low-front
BODY	low-front
BONE	low-front
BOY	low-front
BRAIN	low-front
BREAST	low-front
BREATHE	low-front
BURN	low-front
BUTTOCKS	low-front
CARRY	low-front
CLEAN	low-front
CLOUD	low-front
COLD	low-front
COME	low-front
CORRECT (RIGHT)	low-front
COUGH	low-front
CROOKED	low-front
CRUSH	low-front
CRY	low-front
DARK	low-front
DAY (NOT NIGHT)	low-front
DEEP	low-front
SHIT (DEFECATE)	low-front
DIE	low-front
DIRTY	low-front
DO	low-front
DOG	low-front
DRINK	low-front
DRY	low-front
DUST	low-front
EAR	low-front
EARTH (SOIL)	low-front
EAT	low-front
EGG	low-front
EIGHT	low-front
ELEVEN	low-front
EMPTY	low-front
EYE	low-front
FALL	low-front
FAR	low-front
FART	low-front
FEATHER	low-front
FEW	low-front
FINGER	low-front
FINGERNAIL	low-front
FIRE	low-front
FISH	low-front
FIVE	low-front
FLAT	low-front
FLESH	low-front
FLOWER	low-front
FLY (INSECT)	low-front
FLY (MOVE THROUGH AIR)	low-front
FOOT	low-front
FOUR	low-front
FULL	low-front
GIRL	low-front
GIVE	low-front
GO	low-front
GOOD	low-front
GRASS	low-front
GREY	low-front
FAT (ORGANIC SUBSTANCE)	low-front
GREEN	low-front
GROW	low-front
HAIR	low-front
HALF	low-front
HAND	low-front
HAPPY	low-front
HARD	low-front
COPULATE	low-front
HEAD	low-front
HEAR	low-front
HEART	low-front
HEAVY	low-front
HERE	low-front
HIDE	low-front
HIGH	low-front
HIT	low-front
HORN (ANATOMY)	low-front
HOT	low-front
HOUSE	low-front
HOW	low-front
IF	low-front
IN FRONT OF	low-front
IN	low-front
KILL	low-front
KNEE	low-front
KNOW	low-front
LAUGH	low-front
LEAF	low-front
LEFT	low-front
LOWER LEG	low-front
UPPER LEG (THIGH)	low-front
LIE DOWN	low-front
LIGHT (COLOR)	low-front
LIGHT (WEIGHT)	low-front
LIP	low-front
BE ALIVE	low-front
LIVER	low-front
LONG	low-front
LOUD	low-front
LOUSE	low-front
LOW	low-front
LUNG	low-front
MAN	low-front
MANY	low-front
MILK	low-front
MOON	low-front
MOUNTAIN	low-front
MOUTH	low-front
NAME	low-front
NARROW	low-front
NAVEL	low-front
NEAR	low-front
NECK	low-front
NEW	low-front
NIGHT	low-front
NINE	low-front
NIPPLE	low-front
NOSE	low-front
NOT	low-front
NOTHING	low-front
NOW	low-front
OLDER BROTHER (OF WOMAN)	low-front
OLDER BROTHER (OF MAN)	low-front
OLD (AGED)	low-front
OLD (USED)	low-front
OLD MAN	low-front
OLD WOMAN	low-front
ONE	low-front
OTHER	low-front
OUTSIDE	low-front
OLDER SISTER (OF WOMAN)	low-front
OLDER SISTER (OF MAN)	low-front
PART	low-front
PATH	low-front
PENIS	low-front
PERSON	low-front
POINTED	low-front
FAST	low-front
QUIET	low-front
RAIN (PRECIPITATION)	low-front
RAW	low-front
RED	low-front
RIGHT	low-front
RIPE	low-front
RIVER	low-front
ROOT	low-front
ROPE	low-front
ROTTEN	low-front
ROUGH	low-front
ROUND	low-front
RUN	low-front
SAD	low-front
SALTY	low-front
SAME	low-front
SAND	low-front
SAY	low-front
SEA	low-front
SEE	low-front
SEED	low-front
SEMEN	low-front
SEVEN	low-front
SHADE	low-front
SHALLOW	low-front
SHARP	low-front
SHORT	low-front
SIT	low-front
SIX	low-front
SKIN	low-front
SKY	low-front
SLEEP	low-front
SLOW	low-front
SMALL	low-front
SMELL	low-front
SMOKE (EXHAUST)	low-front
SMOOTH	low-front
SNEEZE	low-front
SNORE	low-front
SOFT	low-front
SOME	low-front
SOUR	low-front
SPIT	low-front
STAND	low-front
STAR	low-front
STONE	low-front
STRAIGHT	low-front
STRONG	low-front
SUCK	low-front
SUN	low-front
SWEAT (SUBSTANCE)	low-front
SWEET	low-front
SWIM	low-front
TAIL	low-front
TAKE	low-front
TASTE	low-front
TEN	low-front
TESTICLES	low-front
THAT	low-front
THEN	low-front
THERE	low-front
THICK	low-front
THIN	low-front
THINK	low-front
THIS	low-front
THREE	low-front
THROAT	low-front
THUNDER	low-front
TIE	low-front
TOE	low-front
TONGUE	low-front
TOOTH	low-front
TOUCH	low-front
TREE	low-front
TURN	low-front
TWELVE	low-front
TWENTY	low-front
TWO	low-front
UGLY	low-front
PISS	low-front
VOMIT	low-front
VULVA	low-front
WANT	low-front
WATER	low-front
WEAK	low-front
WET	low-front
WHAT	low-front
WHEN	low-front
WHERE	low-front
WHITE	low-front
WHO	low-front
WHY	low-front
WIDE	low-front
WIND	low-front
WING	low-front
WOMAN	low-front
WORD	low-front
WRONG	low-front
YAWN	low-front
YOUNGER BROTHER (OF WOMAN)	low-front
YOUNGER BROTHER (OF MAN)	low-front
YEAR	low-front
YELLOW	low-front
YESTERDAY	low-front
YOUNG	low-front
YOUNGER SISTER (OF WOMAN)	low-front
YOUNGER SISTER (OF MAN)	low-front
WE (EXCLUSIVE)	high-back-rounded
WE (INCLUSIVE)	high-back-rounded
I	high-back-rounded
YOU	high-back-rounded
THOU	high-back-rounded
THEY	high-back-rounded
HE OR SHE OR IT	high-back-rounded
ABOVE	high-back-rounded
SCARED	high-back-rounded
AFTER	high-back-rounded
AIR	high-back-rounded
ALL	high-back-rounded
ANGRY	high-back-rounded
ANIMAL	high-back-rounded
ANT	high-back-rounded
LOWER ARM	high-back-rounded
UPPER ARM	high-back-rounded
ASH	high-back-rounded
BACK	high-back-rounded
BAD	high-back-rounded
BARK	high-back-rounded
BEAUTIFUL	high-back-rounded
BECAUSE	high-back-rounded
BEFORE	high-back-rounded
BEHIND	high-back-rounded
BELLY	high-back-rounded
BELOW OR UNDER	high-back-rounded
BESIDE	high-back-rounded
BETWEEN	high-back-rounded
BIG	high-back-rounded
BIRD	high-back-rounded
BITE	high-back-rounded
BITTER	high-back-rounded
BLACK	high-back-rounded
BLOOD	high-back-rounded
BLOW (OF WIND)	high-back-rounded
BLUE	high-back-rounded
BLUNT	high-back-rounded
BODY	high-back-rounded
BONE	high-back-rounded
BOY	high-back-rounded
BRAIN	high-back-rounded
BREAST	high-back-rounded
BREATHE	high-back-rounded
BURN	high-back-rounded
BUTTOCKS	high-back-rounded
CARRY	high-back-rounded
CLEAN	high-back-rounded
CLOUD	high-back-rounded
COLD	high-back-rounded
COME	high-back-rounded
CORRECT (RIGHT)	high-back-rounded
COUGH	high-back-rounded
CROOKED	high-back-rounded
CRUSH	high-back-rounded
CRY	high-back-rounded
DARK	high-back-rounded
DAY (NOT NIGHT)	high-back-rounded
DEEP	high-back-rounded
SHIT (DEFECATE)	high-back-rounded
DIE	high-back-rounded
DIRTY	high-back-rounded
DO	high-back-rounded
DOG	high-back-rounded
DRINK	high-back-rounded
DRY	high-back-rounded
DUST	high-back-rounded
EAR	high-back-rounded
EARTH (SOIL)	high-back-rounded
EAT	high-back-rounded
EGG	high-back-rounded
EIGHT	high-back-rounded
ELEVEN	high-back-rounded
EMPTY	high-back-rounded
EYE	high-back-rounded
FALL	high-back-rounded
FAR	high-back-rounded
FART	high-back-rounded
FEATHER	high-back-rounded
FEW	high-back-rounded
FINGER	high-back-rounded
FINGERNAIL	high-back-rounded
FIRE	high-back-rounded
FISH	high-back-rounded
FIVE	high-back-rounded
FLAT	high-back-rounded
FLESH	high-back-rounded
FLOWER	high-back-rounded
FLY (INSECT)	high-back-rounded
FLY (MOVE THROUGH AIR)	high-back-rounded
FOOT	high-back-rounded
FOUR	high-back-rounded
FULL	high-back-rounded
GIRL	high-back-rounded
GIVE	high-back-rounded
GO	high-back-rounded
GOOD	high-back-rounded
GRASS	high-back-rounded
GREY	high-back-rounded
FAT (ORGANIC SUBSTANCE)	high-back-rounded
GREEN	high-back-rounded
GROW	high-back-rounded
HAIR	high-back-rounded
HALF	high-back-rounded
HAND	high-back-rounded
HAPPY	high-back-rounded
HARD	high-back-rounded
COPULATE	high-back-rounded
HEAD	high-back-rounded
HEAR	high-back-rounded
HEART	high-back-rounded
HEAVY	high-back-rounded
HERE	high-back-rounded
HIDE	high-back-rounded
HIGH	high-back-rounded
HIT	high-back-rounded
HORN (ANATOMY)	high-back-rounded
HOT	high-back-rounded
HOUSE	high-back-rounded
HOW	high-back-rounded
IF	high-back-rounded
IN FRONT OF	high-back-rounded
IN	high-back-rounded
KILL	high-back-rounded
KNEE	high-back-rounded
KNOW	high-back-rounded
LAUGH	high-back-rounded
LEAF	high-back-rounded
LEFT	high-back-rounded
LOWER LEG	high-back-rounded
UPPER LEG (THIGH)	high-back-rounded
LIE DOWN	high-back-rounded
LIGHT (COLOR)	high-back-rounded
LIGHT (WEIGHT)	high-back-rounded
LIP	high-back-rounded
BE ALIVE	high-back-rounded
LIVER	high-back-rounded
LONG	high-back-rounded
LOUD	high-back-rounded
LOUSE	high-back-rounded
LOW	high-back-rounded
LUNG	high-back-rounded
MAN	high-back-rounded
MANY	high-back-rounded
MILK	high-back-rounded
MOON	high-back-rounded
MOUNTAIN	high-back-rounded
MOUTH	high-back-rounded
NAME	high-back-rounded
NARROW	high-back-rounded
NAVEL	high-back-rounded
NEAR	high-back-rounded
NECK	high-back-rounded
NEW	high-back-rounded
NIGHT	high-back-rounded
NINE	high-back-rounded
NIPPLE	high-back-rounded
NOSE	high-back-rounded
NOT	high-back-rounded
NOTHING	high-back-rounded
NOW	high-back-rounded
OLDER BROTHER (OF WOMAN)	high-back-rounded
OLDER BROTHER (OF MAN)	high-back-rounded
OLD (AGED)	high-back-rounded
OLD (USED)	high-back-rounded
OLD MAN	high-back-rounded
OLD WOMAN	high-back-rounded
ONE	high-back-rounded
OTHER	high-back-rounded
OUTSIDE	high-back-rounded
OLDER SISTER (OF WOMAN)	high-back-rounded
OLDER SISTER (OF MAN)	high-back-rounded
PART	high-back-rounded
PATH	high-back-rounded
PENIS	high-back-rounded
PERSON	high-back-rounded
POINTED	high-back-rounded
FAST	high-back-rounded
QUIET	high-back-rounded
RAIN (PRECIPITATION)	high-back-rounded
RAW	high-back-rounded
RED	high-back-rounded
RIGHT	high-back-rounded
RIPE	high-back-rounded
RIVER	high-back-rounded
ROOT	high-back-rounded
ROPE	high-back-rounded
ROTTEN	high-back-rounded
ROUGH	high-back-rounded
ROUND	high-back-rounded
RUN	high-back-rounded
SAD	high-back-rounded
SALTY	high-back-rounded
SAME	high-back-rounded
SAND	high-back-rounded
SAY	high-back-rounded
SEA	high-back-rounded
SEE	high-back-rounded
SEED	high-back-rounded
SEMEN	high-back-rounded
SEVEN	high-back-rounded
SHADE	high-back-rounded
SHALLOW	high-back-rounded
SHARP	high-back-rounded
SHORT	high-back-rounded
SIT	high-back-rounded
SIX	high-back-rounded
SKIN	high-back-rounded
SKY	high-back-rounded
SLEEP	high-back-rounded
SLOW	high-back-rounded
SMALL	high-back-rounded
SMELL	high-back-rounded
SMOKE (EXHAUST)	high-back-rounded
SMOOTH	high-back-rounded
SNEEZE	high-back-rounded
SNORE	high-back-rounded
SOFT	high-back-rounded
SOME	high-back-rounded
SOUR	high-back-rounded
SPIT	high-back-rounded
STAND	high-back-rounded
STAR	high-back-rounded
STONE	high-back-rounded
STRAIGHT	high-back-rounded
STRONG	high-back-rounded
SUCK	high-back-rounded
SUN	high-back-rounded
SWEAT (SUBSTANCE)	high-back-rounded
SWEET	high-back-rounded
SWIM	high-back-rounded
TAIL	high-back-rounded
TAKE	high-back-rounded
TASTE	high-back-rounded
TEN	high-back-rounded
TESTICLES	high-back-rounded
THAT	high-back-rounded
THEN	high-back-rounded
THERE	high-back-rounded
THICK	high-back-rounded
THIN	high-back-rounded
THINK	high-back-rounded
THIS	high-back-rounded
THREE	high-back-rounded
THROAT	high-back-rounded
THUNDER	high-back-rounded
TIE	high-back-rounded
TOE	high-back-rounded
TONGUE	high-back-rounded
TOOTH	high-back-rounded
TOUCH	high-back-rounded
TREE	high-back-rounded
TURN	high-back-rounded
TWELVE	high-back-rounded
TWENTY	high-back-rounded
TWO	high-back-rounded
UGLY	high-back-rounded
PISS	high-back-rounded
VOMIT	high-back-rounded
VULVA	high-back-rounded
WANT	high-back-rounded
WATER	high-back-rounded
WEAK	high-back-rounded
WET	high-back-rounded
WHAT	high-back-rounded
WHEN	high-back-rounded
WHERE	high-back-rounded
WHITE	high-back-rounded
WHO	high-back-rounded
WHY	high-back-rounded
WIDE	high-back-rounded
WIND	high-back-rounded
WING	high-back-rounded
WOMAN	high-back-rounded
WORD	high-back-rounded
WRONG	high-back-rounded
YAWN	high-back-rounded
YOUNGER BROTHER (OF WOMAN)	high-back-rounded
YOUNGER BROTHER (OF MAN)	high-back-rounded
YEAR	high-back-rounded
YELLOW	high-back-rounded
YESTERDAY	high-back-rounded
YOUNG	high-back-rounded
YOUNGER SISTER (OF WOMAN)	high-back-rounded
YOUNGER SISTER (OF MAN)	high-back-rounded
WE (EXCLUSIVE)	high-back-unrounded
WE (INCLUSIVE)	high-back-unrounded
I	high-back-unrounded
YOU	high-back-unrounded
THOU	high-back-unrounded
THEY	high-back-unrounded
HE OR SHE OR IT	high-back-unrounded
ABOVE	high-back-unrounded
SCARED	high-back-unrounded
AFTER	high-back-unrounded
AIR	high-back-unrounded
ALL	high-back-unrounded
ANGRY	high-back-unrounded
ANIMAL	high-back-unrounded
ANT	high-back-unrounded
LOWER ARM	high-back-unrounded
UPPER ARM	high-back-unrounded
ASH	high-back-unrounded
BACK	high-back-unrounded
BAD	high-back-unrounded
BARK	high-back-unrounded
BEAUTIFUL	high-back-unrounded
BECAUSE	high-back-unrounded
BEFORE	high-back-unrounded
BEHIND	high-back-unrounded
BELLY	high-back-unrounded
BELOW OR UNDER	high-back-unrounded
BESIDE	high-back-unrounded
BETWEEN	high-back-unrounded
BIG	high-back-unrounded
BIRD	high-back-unrounded
BITE	high-back-unrounded
BITTER	high-back-unrounded
BLACK	high-back-unrounded
BLOOD	high-back-unrounded
BLOW (OF WIND)	high-back-unrounded
BLUE	high-back-unrounded
BLUNT	high-back-unrounded
BODY	high-back-unrounded
BONE	high-back-unrounded
BOY	high-back-unrounded
BRAIN	high-back-unrounded
BREAST	high-back-unrounded
BREATHE	high-back-unrounded
BURN	high-back-unrounded
BUTTOCKS	high-back-unrounded
CARRY	high-back-unrounded
CLEAN	high-back-unrounded
CLOUD	high-back-unrounded
COLD	high-back-unrounded
COME	high-back-unrounded
CORRECT (RIGHT)	high-back-unrounded
COUGH	high-back-unrounded
CROOKED	high-back-unrounded
CRUSH	high-back-unrounded
CRY	high-back-unrounded
DARK	high-back-unrounded
DAY (NOT NIGHT)	high-back-unrounded
DEEP	high-back-unrounded
SHIT (DEFECATE)	high-back-unrounded
DIE	high-back-unrounded
DIRTY	high-back-unrounded
DO	high-back-unrounded
DOG	high-back-unrounded
DRINK	high-back-unrounded
DRY	high-back-unrounded
DUST	high-back-unrounded
EAR	high-back-unrounded
EARTH (SOIL)	high-back-unrounded
EAT	high-back-unrounded
EGG	high-back-unrounded
EIGHT	high-back-unrounded
ELEVEN	high-back-unrounded
EMPTY	high-back-unrounded
EYE	high-back-unrounded
FALL	high-back-unrounded
FAR	high-back-unrounded
FART	high-back-unrounded
FEATHER	high-back-unrounded
FEW	high-back-unrounded
FINGER	high-back-unrounded
FINGERNAIL	high-back-unrounded
FIRE	high-back-unrounded
FISH	high-back-unrounded
FIVE	high-back-unrounded
FLAT	high-back-unrounded
FLESH	high-back-unrounded
FLOWER	high-back-unrounded
FLY (INSECT)	high-back-unrounded
FLY (MOVE THROUGH AIR)	high-back-unrounded
FOOT	high-back-unrounded
FOUR	high-back-unrounded
FULL	high-back-unrounded
GIRL	high-back-unrounded
GIVE	high-back-unrounded
GO	high-back-unrounded
GOOD	high-back-unrounded
GRASS	high-back-unrounded
GREY	high-back-unrounded
FAT (ORGANIC SUBSTANCE)	high-back-unrounded
GREEN	high-back-unrounded
GROW	high-back-unrounded
HAIR	high-back-unrounded
HALF	high-back-unrounded
HAND	high-back-unrounded
HAPPY	high-back-unrounded
HARD	high-back-unrounded
COPULATE	high-back-unrounded
HEAD	high-back-unrounded
